city_ascii,lat,lng,iso2,population
Dumbarton,55.95,-4.5667,GB,
Luton,51.8804,-0.42,GB,235958
Bristol,51.45,-2.5833,GB,553528
Enfield,51.6667,-0.0667,GB,
Camberwell,51.4736,-0.0916,GB,
Truro,50.2617,-5.0433,GB,
Penzance,50.1337,-5.55,GB,20812
Clydach Vale,51.6267,-3.4761,GB,
Telford,52.6333,-2.5,GB,
Stockton-on-Tees,54.5833,-1.4167,GB,
Maidenhead,51.5167,-0.7,GB,
Dalkeith,55.8667,-3.0667,GB,
Wood Green,51.6,-0.1167,GB,
Pont-y-pwl,51.7011,-3.0444,GB,
Perth,56.4003,-3.47,GB,39654
Milton Keynes,52.0333,-0.7,GB,
Hartlepool,54.6861,-1.2125,GB,
Harrow,51.5833,-0.3167,GB,
Oldbury,52.5,-2.0167,GB,
Ashton-under-Lyne,53.5,-2.1,GB,
Wakefield,53.7,-1.4833,GB,
Trowbridge,51.3189,-2.2086,GB,
Maidstone,51.2667,0.5167,GB,
Poole,50.7167,-2,GB,
Newport,50.7,-1.3,GB,
Walsall,52.6,-2,GB,
Woolwich,51.4667,0.2,GB,
Southend-on-Sea,51.55,0.72,GB,618386
Scunthorpe,53.5833,-0.65,GB,
Caernarfon,53.15,-4.2667,GB,
Hamilton,55.7667,-4.0333,GB,
Durham,54.7667,-1.5667,GB,
Warwick,52.2833,-1.5833,GB,
Aberdeen,57.1704,-2.08,GB,189364
Newtown Saint Boswells,55.5833,-2.6833,GB,
Sutton,51.35,-0.2,GB,
Catford,51.45,-0.0167,GB,
Lambeth,51.5,-0.1167,GB,
Lewes,50.8667,-0.0167,GB,
Dundee,56.4704,-3,GB,151592
Ipswich,52.0703,1.17,GB,143767
Birmingham,52.475,-1.92,GB,2285000
Stoke,53.0004,-2.18,GB,390801
Stockport,53.4,-2.15,GB,
Chelmsford,51.7333,0.4833,GB,
Leeds,53.83,-1.58,GB,1529000
Bath,51.3837,-2.35,GB,93238
Ayr,55.4504,-4.6167,GB,69042
Kirkintilloch,55.9167,-4.1667,GB,
Wallasey,53.4333,-3.0667,GB,
Conwy,53.2833,-3.8333,GB,
Rhuthun,53.1167,-3.3,GB,
Walthamstow,51.6,-0.0333,GB,
Halifax,53.7167,-1.85,GB,
Peterborough,52.5804,-0.25,GB,140141
Rotherham,53.4333,-1.35,GB,
Alloa,56.1167,-3.8,GB,
Southampton,50.9,-1.4,GB,384417
Ebbw Vale,51.7833,-3.2,GB,
Forfar,56.65,-2.8833,GB,
Islington,51.5333,-0.1,GB,
Caerfyrddin,51.8592,-4.3117,GB,
Ealing,51.4888,-0.3048,GB,
Kilmarnock,55.6333,-4.5333,GB,
Newport,51.5833,-2.9833,GB,
Kensington,51.5047,-0.1998,GB,
Hwlffordd,51.8017,-4.9708,GB,
Uxbridge,51.55,-0.4833,GB,
Twickenham,51.4333,-0.3167,GB,
Plymouth,50.3854,-4.16,GB,247297
Livingston,55.8833,-3.5333,GB,
Portsmouth,50.8003,-1.08,GB,442252
Paisley,55.8333,-4.4333,GB,
Exeter,50.7004,-3.53,GB,113118
Widnes,53.35,-2.7333,GB,
Stretford,53.45,-2.3167,GB,
Stornoway,58.2167,-6.3667,GB,
Manchester,53.5004,-2.248,GB,2230000
Inverness,57.4671,-4.2333,GB,45158
Morden,51.3982,-0.1984,GB,
London,51.5,-0.1167,GB,8567000
Ilford,51.5597,0.0708,GB,
Poplar,51.5,-0.0167,GB,
Salford,53.4833,-2.2667,GB,
Derby,52.9333,-1.5,GB,
Mold,53.1667,-3.1333,GB,
Worcester,52.2,-2.2,GB,
Rochester,51.3833,0.5167,GB,
Chichester,50.8333,-0.7833,GB,
East Ham,51.5333,0.05,GB,
Oakham,52.6667,-0.7333,GB,
Gloucester,51.8333,-2.25,GB,
Wrecsam,53.05,-3,GB,
Wolverhampton,52.5833,-2.1333,GB,
Llangefni,53.2667,-4.3333,GB,
Hove,50.8333,-0.1833,GB,
Brighton,50.8303,-0.17,GB,503008
Doncaster,53.5333,-1.1167,GB,
Shrewsbury,52.7167,-2.7333,GB,
Glasgow,55.8744,-4.2507,GB,1160000
Camden Town,51.5457,-0.1403,GB,
Cardiff,51.5,-3.225,GB,861400
Bexleyheath,51.45,0.15,GB,
Dover,51.1337,1.3,GB,36384
Bury,53.6,-2.3,GB,
Greenock,55.9333,-4.75,GB,74635
Middlesbrough,54.5804,-1.23,GB,416042
Scarborough,54.2804,-0.43,GB,70571
Merthyr Tudful,51.75,-3.3833,GB,
Taunton,51.0211,-3.1047,GB,
York,53.9704,-1.08,GB,158947
Port Talbot,51.6,-3.7833,GB,
Dagenham,51.55,0.1667,GB,
Liverpool,53.416,-2.918,GB,811000
Saint Helens,53.45,-2.7333,GB,
Knowsley,53.45,-2.85,GB,
Kingston upon Thames,51.4167,-0.2833,GB,
Wigan,53.5333,-2.6167,GB,
Southport,53.6667,-3,GB,
Preston,53.7667,-2.7167,GB,
Blackburn,53.75,-2.4833,GB,
Bolton,53.5833,-2.4333,GB,
Hugh Town,49.9146,-6.3143,GB,
Bedford,52.1333,-0.45,GB,
Chicksands,52.0333,-0.3667,GB,
Sandbach,53.1333,-2.3667,GB,
Chester,53.2,-2.92,GB,89531
Llandrindod Wells,52.2333,-3.3833,GB,
Northampton,52.25,-0.8833,GB,
Giffnock,55.8,-4.2833,GB,
Newcastle,55.0004,-1.6,GB,882000
Downpatrick,54.3269,-5.7113,GB,
Coleraine,55.1349,-6.6687,GB,
Magherafelt,54.7543,-6.6094,GB,
Dungannon,54.5033,-6.7643,GB,
Cookstown,54.6428,-6.7452,GB,
Bangor,54.6617,-5.6654,GB,
Strabane,54.8224,-7.4684,GB,
Londonderry,55.0004,-7.3333,GB,83652
Omagh,54.6,-7.3,GB,21056
Enniskillen,54.3466,-7.6411,GB,
Ballymena,54.8612,-6.2763,GB,
Banbridge,54.3509,-6.267,GB,
Armagh,54.3481,-6.6496,GB,
Newtownabbey,54.6691,-5.9044,GB,
Craigavon,54.4497,-6.3646,GB,
Antrim,54.7129,-6.2085,GB,
Newry,54.178,-6.3381,GB,
Lisburn,54.5099,-6.0404,GB,
Belfast,54.5968,-5.9254,GB,
Belfast,54.6,-5.96,GB,450406
Usk,51.7025,-2.9042,GB,
Saint George's,12.0526,-61.7416,GD,33734
Poti,42.1557,41.6716,GE,47149
Tbilisi,41.725,44.7908,GE,1100000
Rustavi,41.5704,45.05,GE,157063
Tskhinvali,42.2325,43.975,GE,38502
Rustavi,42.2897,43.8543,GE,
Sukhumi,43.02,41.02,GE,81546
Zugdidi,42.5088,41.8709,GE,
Gori,41.9842,44.1158,GE,
Batumi,41.6,41.63,GE,155542
Akhaltsikhe,41.639,42.9826,GE,
Mtskheta,41.8451,44.7188,GE,
Telavi,41.9198,45.4732,GE,
Ozurgeti,41.9244,42.0068,GE,
Kutaisi,42.25,42.73,GE,183945
Ambrolauri,42.5211,43.1622,GE,
Cayenne,4.933,-52.33,GF,61550
Kourou,5.16,-52.6499,GF,24029
Roura,4.73,-52.33,GF,2229
Sinnamary,5.38,-52.96,GF,3180
Iracoubo,5.4804,-53.22,GF,1536
Saint-Georges,3.9105,-51.81,GF,2742
Saint-Laurent-du-Maroni,5.4976,-54.0325,GF,24287
Saint Peter Port,49.4561,-2.5408,GG,
Ho,6.6004,0.47,GH,93044
Bolgatanga,10.7904,-0.85,GH,82177
Yendi,9.4337,-0.0167,GH,42972
Tamale,9.4004,-0.84,GH,360579
Sunyani,7.336,-2.336,GH,70299
Berekum,7.4504,-2.59,GH,46287
Kumasi,6.69,-1.63,GH,1646000
Wa,10.0604,-2.5,GH,78107
Cape Coast,5.1104,-1.25,GH,143015
Sekondi,4.9433,-1.704,GH,286248
Bawku,11.0604,-0.24,GH,73594
Nkawkaw,6.5505,-0.78,GH,62667
Koforidua,6.0904,-0.26,GH,156653
Winneba,5.3504,-0.63,GH,44254
Accra,5.55,-0.2167,GH,2121000
Tema,5.6404,0.01,GH,209000
Obuasi,6.1904,-1.66,GH,180117
Gibraltar,36.1324,-5.3781,GI,187083
Nord,81.7166,-17.8,GL,10
Sisimiut,66.95,-53.6666,GL,5227
Qaqortoq,60.7289,-46.0364,GL,3224
Ilulissat,69.2167,-51.1,GL,4413
Savissivik,76.0195,-65.1125,GL,66
Tasiilaq,65.6019,-37.6337,GL,1829
Qaanaaq,77.4835,-69.3322,GL,616
Ittoqqortoormiit,70.4834,-21.9667,GL,469
Kulusuk,65.5666,-37.1833,GL,286
Timmiarmiut,62.5333,-42.2167,GL,10
Qeqertasuaq,69.2442,-53.5652,GL,10
Narsarsuaq,61.1666,-45.4166,GL,145
Kullorsuaq,74.5781,-57.225,GL,450
Paamiut,62.0041,-49.6351,GL,1862
Tasiusaq,73.369,-56.0598,GL,250
Upernavik,72.7094,-56.1417,GL,1129
Qasigiannguit,68.8193,-51.1785,GL,1341
Kangersuatsiaq,72.3796,-55.5491,GL,200
Nuussuaq,74.121,-57.0674,GL,204
Uummannaq,70.675,-52.1229,GL,1299
Nuuk,64.1983,-51.7327,GL,14798
Bansang,13.4336,-14.65,GM,7615
Banjul,13.4539,-16.5917,GM,43094
Basse Santa Su,13.31,-14.223,GM,14380
Brikama,13.2804,-16.6599,GM,195136
Georgetown,13.551,-14.767,GM,3584
Kerewan,13.494,-16.095,GM,2751
Mansa Konko,13.3773,-15.6786,GM,18672
Kanifing,13.4464,-16.6744,GM,
Conakry,9.5315,-13.6802,GN,1494000
Faranah,10.0404,-10.75,GN,19469
Kankan,10.39,-9.31,GN,114009
Labe,11.32,-12.3,GN,140575
Boke,10.94,-14.3,GN,116270
Mamou,10.3804,-12.1,GN,71153
Kindia,10.06,-12.87,GN,117062
Kamsar,10.6854,-14.605,GN,34973
Nzerekore,7.76,-8.83,GN,168121
Fria,10.3804,-13.55,GN,23729
Forecariah,9.43,-13.098,GN,12358
Yomou,7.5704,-9.27,GN,3614
Tongue,11.44,-11.67,GN,25531
Telimele,10.905,-13.043,GN,30311
Siguiri,11.4171,-9.1666,GN,50159
Pita,11.08,-12.401,GN,20052
Mali,12.084,-12.301,GN,5479
Macenta,8.5504,-9.48,GN,43102
Kouroussa,10.653,-9.892,GN,14223
Koundara,12.48,-13.296,GN,13990
Kissidougou,9.1905,-10.12,GN,66815
Kerouane,9.2704,-9.02,GN,15406
Gueckedou,8.554,-10.151,GN,221715
Gaoual,11.754,-13.213,GN,7461
Dinguiraye,11.299,-10.726,GN,6062
Dabola,10.748,-11.109,GN,13057
Boffa,10.185,-14.043,GN,2332
Beyla,8.687,-8.657,GN,13204
Dalaba,10.656,-12.272,GN,6349
Basse-Terre,16,-61.7167,GP,
Pointe-a-Pitre,16.2415,-61.533,GP,145511
Basse-terre,16.2304,-61.44,GP,307
Malabo,3.75,8.7833,GQ,155963
Pale,-1.4014,5.6325,GQ,
Evinayong,1.45,10.5667,GQ,8462
Mongomo,1.6337,11.3166,GQ,6560
Bata,1.87,9.77,GQ,173046
Ebebiyin,2.1511,11.3353,GQ,
Calatrava,1.1164,9.4186,GQ,628
Luba,3.45,8.55,GQ,8655
Komatini,41.1333,25.4167,GR,45631
Athens,37.9833,23.7333,GR,3242000
Ermoupoli,37.4504,24.9333,GR,12260
Patra,38.23,21.73,GR,163360
Lamia,38.899,22.434,GR,47246
Tripoli,37.5091,22.3794,GR,28970
Mitilini,39.1104,26.5546,GR,29328
Hania,35.5122,24.0156,GR,78728
Sitia,35.2004,26.0986,GR,8833
Seres,41.086,23.5497,GR,55886
Iraklio,35.325,25.1305,GR,137154
Polygyros,40.381,23.453,GR,5258
Thessaloniki,40.6961,22.885,GR,828000
Xanthi,41.1418,24.8836,GR,50570
Kerkira,39.6154,19.9147,GR,38517
Kavala,40.9412,24.4018,GR,59240
Kozani,40.3007,21.789,GR,
Alexandroupoli,40.8486,25.8744,GR,52979
Katerini,40.2723,22.5025,GR,53293
Ioanina,39.6679,20.8509,GR,86304
Volos,39.37,22.95,GR,110632
Larissa,39.6304,22.42,GR,128758
Piraievs,37.95,23.7,GR,466065
Agrinio,38.6218,21.4077,GR,75233
Pirgos,37.6837,21.45,GR,22399
Chalkida,38.464,23.6124,GR,71842
Sparti,37.0737,22.4297,GR,16187
Kalamata,37.0389,22.1142,GR,71823
Hios,38.3681,26.1358,GR,26891
Rodos,36.4412,28.2225,GR,56969
Kos,36.8937,27.2888,GR,19244
Grytviken,-54.2806,-36.508,GS,99
San Jose,13.9397,-90.82,GT,18655
Mazatenango,14.5304,-91.51,GT,64652
Cuilapa,14.279,-90.298,GT,16484
Coban,15.47,-90.38,GT,65194
Jutiapa,14.29,-89.9,GT,50681
Retalhuleu,14.5371,-91.677,GT,36656
Livingston,15.8307,-88.7562,GT,14350
San Luis,16.2,-89.44,GT,132470
San Marcos,14.966,-91.8,GT,25088
Flores,16.9337,-89.8833,GT,38035
Escuintla,14.3004,-90.78,GT,107638
Salama,15.103,-90.314,GT,40000
Chiquimula,14.797,-89.544,GT,41521
Chimaltenango,14.662,-90.82,GT,82370
El Progreso,14.85,-90.0167,GT,147197
Antigua Guatemala,14.5667,-90.7333,GT,39368
Jalapa,14.633,-89.989,GT,45834
Quetzaltenango,14.83,-91.52,GT,575263
Puerto Barrios,15.7175,-88.5927,GT,56605
Totonicapan,14.914,-91.358,GT,69734
Zacapa,14.972,-89.529,GT,36088
Solola,14.773,-91.183,GT,45373
Guatemala,14.6211,-90.527,GT,1024000
La Libertad,16.7804,-90.12,GT,8646
Huehuetenango,15.3204,-91.47,GT,85992
Santa Cruz Del Quiche,15.0333,-91.1333,GT,23618
Fulacunda,11.773,-15.195,GW,1311
Farim,12.493,-15.227,GW,6792
Bafata,12.167,-14.666,GW,29704
Bissau,11.865,-15.5984,GW,403339
Bolama,11.583,-15.4828,GW,10769
Buba,11.5889,-14.9958,GW,
Cacheu,12.269,-16.165,GW,10490
Catio,11.2167,-15.1667,GW,9898
Gabu,12.28,-14.234,GW,14430
Quinhamel,11.8869,-15.8556,GW,
Corriverton,5.9,-57.17,GY,12000
Georgetown,6.802,-58.167,GY,264350
Fort Wellington,6.3909,-57.6038,GY,
Bartica,6.4104,-58.63,GY,11524
New Amsterdam,6.25,-57.53,GY,46874
Mabaruma,8.2,-59.78,GY,2972
Vreed-en-Hoop,6.8093,-58.198,GY,
Mahdia,5.2667,-59.15,GY,
Linden,5.99,-58.27,GY,44690
Lethem,3.39,-59.8,GY,352
Anna Regina,7.2704,-58.5001,GY,3113
Anna Regina,7.2635,-58.4804,GY,
Ituni,5.43,-58.25,GY,100
Hong Kong,22.305,114.185,HK,7206000
Tegucigalpa,14.102,-87.2175,HN,946000
Yoro,15.06,-87.29,HN,15774
Brus Laguna,15.7504,-84.48,HN,4067
La Ceiba,15.7631,-86.797,HN,145926
Choluteca,13.3007,-87.1908,HN,99429
Trujillo,15.9104,-85.96,HN,9646
Comayagua,14.4604,-87.65,HN,71142
Santa Rosa de Copan,14.77,-88.78,HN,35529
San Pedro Sula,15.5,-88.03,HN,680091
Yuscaran,13.944,-86.851,HN,2371
Puerto Lempira,15.262,-83.7716,HN,4856
La Esperanza,14.333,-88.1667,HN,5318
Roatan,16.33,-86.519,HN,7514
La Paz,14.32,-87.684,HN,17555
Gracias,14.5833,-88.5833,HN,7909
Nueva Ocotepeque,14.437,-89.182,HN,8780
Juticalpa,14.6704,-86.23,HN,37442
Santa Barbara,14.919,-88.236,HN,15119
Nacaome,13.53,-87.49,HN,47000
Yoro,15.1375,-87.1278,HN,
Sibenik,43.7272,15.9058,HR,37112
Slavonski Brod,45.1603,18.0156,HR,97718
Pozega,45.3403,17.6853,HR,
Virovitica,45.8319,17.3839,HR,
Rijeka,45.33,14.45,HR,170992
Krapina,46.1608,15.8789,HR,
Dubrovnik,42.6609,18.0914,HR,36994
Sisak,45.4661,16.3783,HR,
Osijek,45.5504,18.68,HR,95077
Koprivnica,46.1628,16.8275,HR,
Cakovec,46.3844,16.4339,HR,
Vukovar,45.3433,18.9997,HR,
Zadar,44.1201,15.2623,HR,71258
Gospic,44.5461,15.3747,HR,
Varazdin,46.3044,16.3378,HR,
Split,43.5204,16.47,HR,214741
Pazin,45.2403,13.9367,HR,
Zagreb,45.8,16,HR,722526
Karlovac,45.4872,15.5478,HR,55063
Bjelovar,45.8986,16.8489,HR,
Pula,44.8687,13.8481,HR,61599
Port-au-Prince,18.541,-72.336,HT,1998000
Port-De-Paix,19.9318,-72.8295,HT,34657
Cap-Haitien,19.7592,-72.2125,HT,281487
Gonaives,19.4504,-72.6832,HT,166678
Hinche,19.143,-72.004,HT,18590
Fort-Liberte,19.6656,-71.8448,HT,11465
Jacmel,18.235,-72.537,HT,33563
Miragoane,18.4411,-73.0883,HT,
Les Cayes,18.2004,-73.75,HT,175457
Jeremie,18.6339,-74.1184,HT,30917
Szolnok,47.1864,20.1794,HU,109261
Hodmezovasarhely,46.4167,20.3333,HU,
Nagykanizsa,46.5142,16.9717,HU,
Nyiregyhaza,47.9653,21.7187,HU,176880
Budapest,47.5,19.0833,HU,1679000
Bekescsaba,46.672,21.101,HU,65206
Eger,46.4,17.5833,HU,
Zalaegerszeg,46.844,16.84,HU,61898
Szeged,46.2504,20.15,HU,187765
Kaposvar,46.367,17.8,HU,108528
Sopron,47.6833,16.6,HU,
Kecskemet,46.9,19.7,HU,113895
Debrecen,47.5305,21.63,HU,231286
Miskolc,48.1004,20.78,HU,247757
Szombathely,47.2253,16.6287,HU,109518
Dunaujvaros,46.9807,18.9327,HU,
Veszprem,47.091,17.911,HU,62023
Salgotarjan,48.105,19.826,HU,39640
Szekesfehervar,47.1947,18.4081,HU,144319
Gyor,47.7004,17.63,HU,136081
Tatabanya,47.55,18.433,HU,70541
Pecs,46.0804,18.22,HU,186262
Szekszard,46.344,18.713,HU,34174
Eger,47.895,20.383,HU,56647
Vac,47.7837,19.1332,HU,35293
Sukabumi,-6.9096,106.9,ID,276414
Surakarta,-7.565,110.825,ID,555308
Bogor,-6.57,106.75,ID,918000
Magelang,-7.4696,110.18,ID,111461
Majene,-3.5336,118.966,ID,272377
Ende,-8.8623,121.6489,ID,77205
Maumere,-8.6189,122.2123,ID,104285
Kediri,-7.7896,112,ID,235143
Sibolga,1.75,98.8,ID,217312
Binjai,3.6204,98.5001,ID,564979
Tebingtinggi,3.3304,99.13,ID,268043
Lhokseumawe,5.1914,97.1415,ID,140322
Bekasi,-6.2173,106.9723,ID,2378211
Malang,-7.98,112.61,ID,805000
Pakalongan,-6.8796,109.67,ID,272000
Madiun,-7.6346,111.515,ID,186099
Tegal,-6.8696,109.12,ID,237084
Cirebon,-6.7333,108.5666,ID,254298
Medan,3.58,98.65,ID,2115000
Salatiga,-7.3095,110.4901,ID,176000
Poso,-1.3896,120.76,ID,47110
Surabaya,-7.2492,112.7508,ID,2845000
Jakarta,-6.1744,106.8294,ID,9125000
Pematangsiantar,2.9614,99.0615,ID,341200
Probolinggo,-7.7496,113.15,ID,181656
Pasuruan,-7.6296,112.9,ID,500000
Mojokerto,-7.4696,112.43,ID,112557
Baubau,-5.4699,122.6163,ID,24412
Parepare,-4.0167,119.6333,ID,87776
Blitar,-8.0696,112.15,ID,132416
Watampone,-4.5328,120.3334,ID,81629
Raba,-8.45,118.7666,ID,106101
Tuban,-6.8995,112.05,ID,76242
Pati,-6.7415,111.0347,ID,122785
Kotabumi,-4.8333,104.9,ID,42366
Denpasar,-8.65,115.22,ID,732344
Kuta,-8.7151,115.1841,ID,30012
Biak,-1.1615,136.0485,ID,103610
Perabumulih,-3.4432,104.2315,ID,103470
Sungaipenuh,-2.0631,101.3964,ID,95913
Manado,1.48,124.85,ID,451893
Timika,-4.5496,136.89,ID,26021
Amahai,-3.3281,128.9405,ID,47653
Telukbutun,4.217,108.2,ID,140
Sampit,-2.5329,112.95,ID,92710
Martapura,-3.4135,114.8365,ID,198239
Jambi,-1.59,103.61,ID,457090
Tanjungpandan,-2.75,107.65,ID,62374
Sumenep,-7.0049,113.8496,ID,84656
Tarakan,3.3,117.633,ID,193069
Sorong,-0.8554,131.285,ID,125535
Singkawang,0.912,108.9655,ID,248012
Bukittinggi,-0.3031,100.3615,ID,506964
Tasikmalaya,-7.3254,108.2147,ID,271143
Sawahlunto,-0.6663,100.7833,ID,50354
Langsa,4.6736,97.9664,ID,117256
Ruteng,-8.6118,120.4698,ID,53976
Merauke,-8.4932,140.4018,ID,34412
Banyuwangi,-8.195,114.3696,ID,172424
Jember,-8.1727,113.6873,ID,298585
Nabire,-3.3515,135.5134,ID,43898
Lahat,-3.8,103.5333,ID,65906
Cilacap,-7.7188,109.0154,ID,1174964
Indramayu,-6.3356,108.319,ID,123263
Praya,-8.7223,116.2923,ID,35183
Waingapu,-9.6582,120.253,ID,48828
Ternate,0.793,127.363,ID,187521
Kualakapuas,-3.0996,114.35,ID,35632
Balikpapan,-1.25,116.83,ID,445905
Bontang,0.1333,117.5,ID,101691
Singaraja,-8.1152,115.0944,ID,234468
Pinrang,-3.7857,119.6522,ID,182731
Makale,-3.0968,119.8531,ID,9960
Palopo,-3.0999,120.2363,ID,2444
Luwuk,-0.9396,122.79,ID,47778
Tarutung,2.0171,98.9667,ID,1305
Padangsidempuan,1.3887,99.2734,ID,266882
Padangpanjang,-0.4496,100.4167,ID,44096
Ambon,-3.7167,128.2,ID,355596
Padang,-0.96,100.36,ID,855000
Banda Aceh,5.55,95.32,ID,513698
Bandar Lampung,-5.43,105.27,ID,865000
Bandung,-6.95,107.57,ID,2394000
Bandjarmasin,-3.33,114.5801,ID,603576
Bengkulu,-3.8,102.27,ID,426673
Gorontalo,0.55,123.07,ID,365497
Jayapura,-2.533,140.7,ID,169341
Kendari,-3.9553,122.5973,ID,165377
Kupang,-10.1787,123.583,ID,282396
Ujungpandang,-5.14,119.432,ID,1262000
Mamuju,-2.6806,118.8861,ID,
Manokwari,-0.8711,134.0693,ID,74504
Palangkaraya,-2.2096,113.91,ID,148289
Palembang,-2.98,104.75,ID,1749000
Palu,-0.907,119.833,ID,612445
Pangkalpinang,-2.08,106.15,ID,125933
Pekanbaru,0.565,101.425,ID,799000
Pontianak,-0.03,109.32,ID,607311
Samarinda,-0.5,117.15,ID,592228
Semarang,-6.9666,110.42,ID,1396000
Serang,-6.11,106.1496,ID,164767
Tanjung Selor,2.8375,117.3653,ID,
Tanjungpinang,0.9168,104.4714,ID,226666
Yogyakarta,-7.78,110.375,ID,636660
Mataram,-8.5795,116.135,ID,499409
Sofifi,0.7373,127.5588,ID,
Tidore,0.6964,127.436,ID,60611
Sligo,54.2671,-8.4833,IE,20228
Mullingar,53.5333,-7.35,IE,
Drogheda,53.7193,-6.3478,IE,36533
Dundalk,54.0004,-6.4167,IE,38884
Muineachan,54.25,-6.9667,IE,5937
Port Laoise,53.0322,-7.3,IE,
Longford,53.7333,-7.8,IE,
Shannon,52.7038,-8.8641,IE,8781
Tralee,52.2667,-9.7167,IE,26384
Lifford,54.8319,-7.4836,IE,
Wicklow,52.975,-6.0494,IE,
Kilkenny,52.6545,-7.2523,IE,21589
An Cabhan,53.9908,-7.3606,IE,
Carrick on Shannon,53.9469,-8.09,IE,
Wexford,52.3342,-6.4575,IE,
Donegal,54.65,-8.1167,IE,2513
Killarney,52.0504,-9.5167,IE,11902
Ros Comain,53.6333,-8.1833,IE,4860
Galway,53.2724,-9.0488,IE,75594
Cork,51.8986,-8.4958,IE,188907
Dublin,53.3331,-6.2489,IE,1059000
Trim,53.555,-6.7917,IE,
Waterford,52.2583,-7.1119,IE,49275
Limerick,52.6647,-8.6231,IE,90054
Clonmel,52.355,-7.7039,IE,
Nenagh,52.8619,-8.1967,IE,
Swords,53.4597,-6.2181,IE,
Dunleary,53.2925,-6.1286,IE,
Tallaght,53.2878,-6.3411,IE,
Castlebar,53.85,-9.3,IE,
Naas,53.2158,-6.6669,IE,
Carlow,52.8408,-6.9261,IE,
Ennis,52.8436,-8.9864,IE,
Tullamore,53.2739,-7.4889,IE,
Jerusalem,31.7784,35.2066,IL,1029300
Beer Sheva,31.25,34.83,IL,206408
Nazareth,32.704,35.2955,IL,151459
Tel Aviv-Yafo,32.08,34.77,IL,3112000
Haifa,32.8204,34.98,IL,1011000
Ramla,31.9167,34.8667,IL,63860
Douglas,54.1504,-4.48,IM,35854
Kavaratti,10.5626,72.6369,IN,10688
New Delhi,28.6,77.2,IN,317797
Tezpur,26.6338,92.8,IN,58851
Jullundur,31.3349,75.569,IN,855000
Navsari,20.8504,72.92,IN,163000
Asansol,23.6833,86.9833,IN,1328000
Port Blair,11.667,92.736,IN,127562
Kota,25.18,75.835,IN,827000
Saharanpur,29.97,77.55,IN,484873
Bhuj,23.2504,69.81,IN,289429
Gurgaon,28.45,77.02,IN,197340
Simla,31.1,77.1666,IN,173503
Muzaffarpur,26.1204,85.3799,IN,333200
Gaya,24.8,85,IN,423692
Ratlam,23.3504,75.03,IN,307229
Gwalior,26.23,78.1801,IN,978000
Baramula,34.2004,74.35,IN,167986
Guwahati,26.16,91.77,IN,983000
Dispur,26.144,91.7666,IN,16140
Bidar,17.9229,77.5175,IN,300136
Pune,18.53,73.85,IN,4672000
Ahmedabad,23.0301,72.58,IN,5375000
Haldia,22.0257,88.0583,IN,200762
Bhagalpur,25.23,86.98,IN,361548
Ujjain,23.1904,75.79,IN,513350
Tonk,26.1505,75.79,IN,181734
Agartala,23.8354,91.28,IN,203264
Silchar,24.7904,92.79,IN,152393
Vellore,12.9204,79.15,IN,177081
Bharatpur,27.2504,77.5,IN,229384
Siliguri,26.7204,88.455,IN,515574
Gangtok,27.3333,88.6166,IN,77900
Cuttack,20.47,85.8899,IN,580000
Alipur Duar,26.4837,89.5667,IN,127342
Bhubaneshwar,20.2704,85.8274,IN,844000
Dibrugarh,27.4833,94.9,IN,166366
Jorhat,26.75,94.2167,IN,69033
Hospet,15.2804,76.375,IN,286007
Tuticorin,8.82,78.13,IN,436094
Sangli,16.8604,74.575,IN,601214
Sholapur,17.6704,75.9,IN,1057000
Mumbai,19.017,72.857,IN,18978000
Diu,20.7197,70.9904,IN,23779
Sirsa,29.4904,75.03,IN,181639
Mangalore,12.9,74.85,IN,776632
Thiruvananthapuram,8.5,76.95,IN,954000
Kochi,10.015,76.2239,IN,1519000
Bangalore,12.97,77.56,IN,6787000
Proddatur,14.7504,78.57,IN,197451
Tirupati,13.6504,79.42,IN,287035
Vadodara,22.31,73.18,IN,1756000
Surat,21.2,72.84,IN,3842000
Aizawl,23.7104,92.72,IN,283021
Bhopal,23.25,77.41,IN,1727000
Hyderabad,17.4,78.48,IN,6376000
Chandigarh,30.72,76.78,IN,979000
Gandhinagar,23.3004,72.6399,IN,195891
Imphal,24.8,93.95,IN,264986
Kohima,25.667,94.1166,IN,92113
Lucknow,26.855,80.915,IN,2695000
Bijapur,16.8354,75.71,IN,271064
Chennai,13.09,80.28,IN,7163000
Guntur,16.33,80.45,IN,530577
Rajahmundry,17.0303,81.79,IN,304804
Haora,22.5804,88.3299,IN,4841638
Raurkela,22.2304,84.83,IN,625831
Dhanbad,23.8004,86.42,IN,1246000
Bhatpara,22.8504,88.52,IN,483129
Kolkata,22.495,88.3247,IN,14787000
Shillong,25.5705,91.88,IN,375527
Puri,19.8204,85.9,IN,201026
Krishnanagar,23.3803,88.53,IN,145926
Jamshedpur,22.7875,86.1975,IN,1300000
Jodhpur,26.2918,73.0168,IN,995000
Sikar,27.6104,75.14,IN,400000
Barddhaman,23.2504,87.865,IN,301725
Medinipur,22.3304,87.15,IN,169127
Vishakhapatnam,17.73,83.305,IN,1529000
Silvassa,20.2666,73.0166,IN,27359
Kolhapur,16.7,74.22,IN,750000
Latur,18.4004,76.57,IN,374394
Pondicherry,11.935,79.83,IN,227411
Brahmapur,19.32,84.8,IN,324726
Bhiwandi,19.35,73.13,IN,795000
